net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
LPM_GroupeSO	560138712	LPM_GroupeSO_centrepresseaveyron	1582759633	130000	41885	52372	18580
ENED_24Media	752387581	scores24.gr/ENED	1590064694	7456	924	1635	906
ARBOmedia_PL	651342010	W211.pl	1640297523	32883	3969	6366	3583
webads.it	1609693476	ipsoa.it	1649603037	1519394	414441	641415	271345
LPM_Lagardere	2039924353	LPM_Lagardere_be	1653422554	945744	322769	378157	77421
Omnimedia	1629972935	anibis.ch/fr	1656248384	11410416	2489273	2722307	139086
ARBOmedia_RO	940807539	blow.ro	1724309164	51	27	32	23
Styria	1995838100	jobkralle.at	1746805453	108232	22142	37411	18052
glammedia	235681100	mondkalender-online.at	1840820453	23191	5977	8989	3538
webads.it	1609693476	choozen.it	1842843293	12328	2874	5933	2027
OMS	1615459509	cn-online.de	1849138862	71305	14791	22868	8472
ARBOmedia_PL	651342010	Jun.pl	1858983891	80026	9652	14398	6655
ARBOmedia_PL	651342010	rodzice.pl	1873309363	216168	99474	126519	96936
ARBOmedia_PL	651342010	losblancos.pl	1874504371	26866	2109	5287	2818
Hi-Media	2000907398	myblog.de	1903100703	282264	92362	118647	40885
webads.it	1609693476	glammedia	1919779645	149173	52211	64260	15194
OMS	1615459509	wn.de	1921259054	1238035	320048	430939	123482
Unister	2020431744	boersennews.de	1938841273	219921	72927	100359	45111
glammedia	235681100	esportliga.at	2013863813	1400	265	375	145
Smartclip	35854137	uimtop.de/smartclip	2023131314	20510	14087	16745	9877
ARBOmedia_PL	651342010	48poland.com	2036273395	8367	3270	4400	2954
yahoo	796370964	engadget.com	2040298765	341673	158715	195040	62319
ARBOmedia_PL	651342010	naweekend.pl	2052802739	6904	821	1581	964
OMS mobile	2119689184	idowa.de	2060291353	37976	7573	12458	7581
glammedia	235681100	schnullerfamilie.de	2074224933	178110	104119	120455	59846
OMS	1615459509	paz-online.de	2102918894	64266	17891	25891	9948
DK-BEI_CONTAINER	896712678	BEI-albatros.dk	2111131743	10786	2258	3833	1255
BEI_LPM	852347942	FullSix-swatch	2125909887	1070	873	960	507
stroeer_digital_media	571289945	sevenload.com	2130616850	17	14	15	1
OMS	1615459509	solinger-tageblatt.de	11766833	114984	29233	41051	12513
glammedia	235681100	kupferzopf.com	11829960	30023	10108	12848	4146
smartclip_italy	1471916694	giallozafferano.it.pf	31014482	515838	339713	411727	237551
ENED_Capital	2008089533	english.capital.gr	38121433	6892	2688	3308	819
HTTPool_BG	1782510139	vremeto.bg	70932247	32807	7093	12691	8780
glammedia	235681100	style-magazin.de	80520104	143	122	131	58
ASMI	1569905102	BILD_MOBIL	93951850	60619972	1262172	2948142	1720224
BEI_container_Post	1253937408	JohnFrieda.de	95231260	32814	14727	18913	9813
TripleDoubleU	1704466471	business-netz.com	95686851	32385	16957	21005	10872
ARBOmedia_PL	651342010	acmilan.com.pl	217987350	81235	4401	11309	6357
OMS mobile	2119689184	berliner-zeitung.de	267721596	281468	68013	99220	60207
glammedia	235681100	movie-magazin.de	271716904	78933	22949	34498	19151
glammedia	235681100	extreme-gaming.de	287597480	40952	13529	18561	9804
Ringier	2078540332	glueckspost.ch	289572040	56481	16457	22502	8276
ARBOmedia_PL	651342010	chords.pl	368939094	171458	22156	42745	28768
ARBOmedia_PL	651342010	cv.pl	403685462	1135	397	612	342
SevenOne Media MAGIC (3rd party Video)	842055044	viewster.com	483360224	2167640	137930	434653	167724
HTTPool_SR	974965399	ana.rs	519235699	1199014	246545	362690	157374
OMS	1615459509	bergedorfer-zeitung.de	526261841	66123	16586	25130	6449
glammedia	235681100	stylesize.de	554345448	1221	589	687	241
LPM_FigaroClassifieds	1263004301	LPM_FigaroClassifieds_cadresonline	585520169	142571	35218	51934	21535
Goldbach Audience	2137767787	supergames.ch	606041991	71569	11336	18020	4976
ARBOmedia_PL	651342010	Poznan4U.pl	644354806	1436	217	689	79
ARBOmedia_PL	651342010	nurka.pl	714011158	518387	22757	32870	11018
Horyzon	2115894781	paruvendu.fr	732707865	5776681	1064064	1607438	580248
SevenOne Media mobile	126188777	sport1.de	735678085	2459279	168806	384762	250480
webads.it	1609693476	console-tribe.com	782800736	7	2	4	3
ASMI	1569905102	bz-berlin.de	817360394	6992	3807	4571	2494
IP-Deutschland	2059506885	rtlnitro.de	837200577	36959	11237	17831	7802
Smartclip	35854137	mediabrix/smartclip	838822197	360628	11360	43242	26883
RMSI	498868272	radiooberhausen.de	872196780	13954	3236	4815	1699
Clipkit	1934213317	glam.de/clipkit	1001397345	1007812	278209	358019	119706
freeXmedia	1516487384	freenet.de/email	1041093524	141	37	54	32
LPM_AuFeminin	1076826962	LPM_AuFeminin_aufeminin	1064130446	1324	589	791	530
freeXmedia	1516487384	1000ps.de	1069004052	142648	45005	60957	24740
ARBOmedia_PL	651342010	szafunia.pl	1093958870	339474	43892	71669	45737
HTTPool_SI	1826838282	obala.net	1097264422	18227	2470	4720	1917
ARBOmedia_PL	651342010	PSZ.pl	1100195190	13370	5313	7029	4375
glammedia	235681100	teureyacht.de	1132832648	497	233	278	79
glammedia	235681100	modeblock.com	1142641352	216	115	135	52
SevenOne Media MAGIC (3rd party Video)	842055044	futuretv-online.com	1161737568	3937738	292520	558574	284884
RMSI	498868272	asienzeitung.com	1189114348	403688	29756	51537	1192
SevenOne Media mobile	126188777	n24.de	1238070437	906343	198110	324517	213522
glammedia	235681100	vornamen.ch	1251627816	31410	10565	13958	5822
Styria	1995838100	enjoyliving.at	1265610032	7622	4711	5538	2915
OMS	1615459509	marler-zeitung.de	1267622673	70475	11401	17146	4488
Goldbach Audience	2137767787	moneyhouse.ch/it	1269562439	154923	33632	54232	18358
Jubii.dk	224986932	dmi.dk	1289003088	6217379	1504642	2087135	462493
glammedia	235681100	dvdschnaeppchen.de	1320593992	9935	2487	3312	964
ARBOmedia_RO	940807539	smartfinancial.ro	1324013231	13862	3541	4426	1427
SevenOne Media	1272195681	gesundheit.de	1354166525	203933	68743	96795	56830
freeXmedia	1516487384	sportauto.de	1367662260	375604	116251	147391	38977
ARBOmedia_PL	651342010	Interpretacje-podatkowe.org	1374780022	46224	13966	20874	15028
ENED_Teletypos	1042442641	megatv.com	1378494349	3048555	189967	519255	324268
HTTPool_BG	1782510139	teatri.bg	1382664119	8570	1296	2154	1302
Jubii.dk	224986932	dk-kogebogen.dk	1409691312	2698	852	1479	782
glammedia	235681100	menclusive.de	1441402920	30	18	23	15
OMS	1615459509	landes-zeitung.de	1450083697	16203	5863	7516	2097
glammedia	235681100	filmjunkies.de	1470366472	183903	55128	71727	28324
glammedia	235681100	reparaturfuxx.de	1492827464	657	90	173	71
Goldbach Audience	2137767787	pharmawiki.ch	1498442151	314744	147841	189591	83420
HTTPool_SR	974965399	zenskisvet.com	1502508083	34241	8331	12439	6228
LPM_Amaury	1218387167	LPM_Amaury_andrenaline	1568478395	324013	133993	165889	68829
glammedia	235681100	crockpot-rezepte.de	1584045416	5586	2403	2906	758
HTTPool_BG	1782510139	signal.bg	1594453943	206839	27601	43780	22062
freeXmedia	1516487384	freenet.de/leben	1644862932	725253	101812	158838	56894
N24.se	1403231093	hockeyettan.com	1696281713	42304	13354	16746	2547
ARBOmedia_PL	651342010	zapytanko.pl	1710393110	8289	6728	7396	5086
ARBOmedia_PL	651342010	Idealnefryzury.pl	1755536022	5465	1288	1822	1154
Clipkit	1934213317	mairdumont/clipkit	1761961697	95620	38393	48700	20748
ARBOmedia_PL	651342010	agnieszka.com.pl	1763483350	6636	2221	3234	1765
beead	104260390	jeux-enligne-gratuits	1763908034	5577	795	1325	457
RMSI	498868272	ffh.de	1800387340	664745	137723	218856	85337
Jubii.dk	224986932	indkast.dk	1820754640	6	4	5	4
ARBOmedia_RO	940807539	artspirit.ro	1846373071	745	217	264	94
beead	104260390	capojeux	1905260482	20100	6872	9621	3435
ARBOmedia_PL	651342010	mosaic5.com	1944424342	316	123	142	11
glammedia	235681100	fanfarella.at	1997132520	2170	1062	1319	440
stroeer_digital_media	571289945	anonza.de	2002541653	751987	114314	140647	17513
LPM_LeFigaro	627225677	LPM_LeFigaro_golf	2023470473	73846	28840	33953	5600
Informedia_Hu	2088469162	haon.hu	2029771814	29030	10882	15758	6820
BEI_container_Post	1253937408	dhl-expresstracking.com	2032931548	713330	197445	304511	71314
iqdigital	223088769	Golem.de	2088753725	3059631	837158	1078059	242288
SevenOne Media MAGIC (3rd party Video)	842055044	onmeda.de_SevenoneVIDEO	50757828	4996	1826	2905	1569
glammedia	235681100	supermarktcheck.de	87833036	585040	191460	264907	114979
OMS	1615459509	tlz.de	145821781	200209	58466	80458	33572
Informedia_Hu	2088469162	szon.hu	228169738	46551	15328	23586	10586
glammedia	235681100	travelquest.de	233523116	4522	3761	4086	2102
glammedia	235681100	fashionmodeldirectory.com	251781420	29892	7779	8932	869
webads.it	1609693476	tonight.eu	259515844	197807	36804	49879	7330
OMS mobile	2119689184	muensterlandzeitung.de	294853600	20541	3197	5609	3462
Hi-Media	2000907398	abnehmen.net	327276806	54323	29389	36293	17396
ARBOmedia_PL	651342010	tibia-wiki.net	328382650	626739	13742	33728	16420
RMSI	498868272	radioherne.de	406103536	10922	3062	4342	1527
SevenOne Media mobile	126188777	wetter.com	424777385	2179164	105663	433398	295925
Media Group One	973144413	Maenner	474506909	8776175	1769550	2544364	756406
OMS	1615459509	bbv-net.de	499080373	122818	28440	39322	9744
OMS	1615459509	grevenerzeitung.de	516193365	29857	6951	10172	3682
glammedia	235681100	primerandlacquer.com	536557548	18259	9417	10906	1449
RMSI	498868272	radio-siegen.de	566711152	46308	4414	9650	3033
glammedia	235681100	lesberlinettes.com	567615980	103	54	69	26
glammedia	235681100	zunderzunder.blogspot.de	590943692	186	132	148	54
N24.se	1403231093	fragbite.se	611260213	306621	91343	110067	25024
OMS	1615459509	goettinger-tageblatt.de	650295605	202347	62946	85693	31558
OMS	1615459509	webradio.de	651916565	421642	84614	142839	54249
beead	104260390	deligo	682197062	654	285	373	157
HTTPool_BG	1782510139	webcafe.bg	735025371	533938	54829	95190	52149
Swisscom	805450299	bluewin.ch/it	788681179	107816	27007	40996	12367
Krone.at	1129772991	kronehat.at	806256767	190528	42184	59096	21806
ARBOmedia_PL	651342010	giercownia.pl	835089626	1014006	106732	208583	137598
IP-Deutschland	2059506885	kochbar.de	864007109	4030927	919630	1363280	440387
UMM	1576777680	kultiversum.de	877699280	3	3	3	1
glammedia	235681100	game7.de	884460620	5371	2800	3470	1865
ARBOmedia_PL	651342010	zajawkowo.pl	888334714	11234	4507	6002	4010
Smartclip	35854137	DE_Minoto/smartclip	908222585	9242	1441	2906	1762
OMS	1615459509	iloveradio.de	911962133	96633	28886	44212	22255
HTTPool_SI	1826838282	joker.si	922435882	40176	6820	9515	2465
OMS	1615459509	nordkurier.de	939723445	369868	73373	109344	44423
glammedia	235681100	lolaloud.com	975639180	725	385	478	146
Smartclip	35854137	ReitTV/smartclip	988819833	115028	3618	6829	1586
glammedia	235681100	promi-magazin.de	1012940652	59350	31065	38268	22156
OMS	1615459509	soester-anzeiger.de	1037038069	109039	15994	28421	7893
DK-BEI_CONTAINER	896712678	BEI-danskespil.dk	1067674982	129298	4830	10467	4559
Jubii.dk	224986932	spil.jubii.dk	1094919700	786887	30912	36707	3322
ARBOmedia_PL	651342010	alejaja.pl	1096781050	3507	966	1790	821
Goldbach Audience	2137767787	meteo.ch/de	1103571627	114082	32846	51984	19835
glammedia	235681100	sprueche-universum.de	1111620108	71333	20702	30387	13183
SevenOne Media mobile	126188777	motorvision.deSevenOne	1176059177	64781	32218	43258	22749
DK-BEI_CONTAINER	896712678	BEI-falck.dk	1203564710	8026	3933	4955	1209
webads.it	1609693476	ciclismo.it	1256018468	30108	7892	11237	3459
stroeer_digital_media	571289945	de.match.com	1308304025	586262	54791	60506	2352
SevenOne Media MAGIC (3rd party Video)	842055044	bildde_kinode	1311490724	4	2	3	0
RMSI	498868272	australienjournal.com/oms	1313946768	117582	5821	19638	953
beead	104260390	evous	1314895270	124	94	106	41
LPM_AuFeminin	1076826962	LPM_AuFeminin_marmiton	1355195506	1537	766	971	482
ASMI	1569905102	tvdigital.de	1396346830	225699	33356	77081	19472
BEI_LPM	852347942	LPM-Kookai	1418422246	15827	5684	8120	1941
RMSI	498868272	antenne-ac.de	1427040752	16118	2411	4653	1775
glammedia	235681100	reveur.de	1428388172	19821	3074	4210	1777
OMS	1615459509	prignitzer.de	1432271381	25258	3877	6464	2664
OMS	1615459509	oaz-online.de	1440673429	15816	6173	8145	3314
glammedia	235681100	familienbande24.de	1447848876	213540	64093	84971	31054
Unister	2020431744	kredit.de	1448420960	4755	1622	2337	956
RMSI	498868272	news894.de	1451517456	27908	3606	6955	2224
BEI_container_fr	671344375	HM-NC-Numericable	1459020983	56886	8308	17886	9669
Goldbach Media	177654511	songtexte.com-ch	1466768367	2	2	2	1
freeXmedia	1516487384	freenet.de	1527803416	17042526	1433177	3023035	753240
glammedia	235681100	comicgate.de	1556461228	1292	592	758	340
OMS mobile	2119689184	rp-online.de	1562541280	2358424	364239	612013	387267
freeXmedia	1516487384	golfpunk.de	1564104120	125	47	67	18
smartclip_italy	1471916694	kobojo.it	1594255286	322	2	31	21
ARBOmedia_PL	651342010	Laa.pl	1597165914	29999	2494	3134	688
HTTPool_SI	1826838282	kosarka.si	1644372074	111	22	32	17
ASMI	1569905102	rollingstone.de	1651709678	135868	61294	76879	30323
OMS	1615459509	biallo.de	1652879253	427800	89211	133551	49416
OMS	1615459509	wz-newsline.de	1665024661	1235596	288237	390070	118239
OMS	1615459509	schwaebische.de	1687310613	1572730	329109	448436	138436
freeXmedia	1516487384	cars24tv.de	1743405144	222192	6690	15514	3224
glammedia	235681100	hintergrundbild.com	1800183180	11510	2164	3460	1381
LPM_AuFeminin	1076826962	LPM_AuFeminin_teemix	1819126290	63	34	45	22
ARBOmedia_PL	651342010	CVR.pl	1863593082	57084	21699	31232	21433
IDMnet_PL	1062038902	podroze.pl	1864379798	1	1	1	1
ARBOmedia_PL	651342010	Wyszeptane.pl	1866204954	557	127	186	90
Berlingske.dk	706025601	radioviborg.dk	1872214945	950	316	457	180
glammedia	235681100	wenkewho.com	1878281644	202	131	150	34
OMS	1615459509	oberhessische-zeitung.de	1880997205	14436	3025	4684	1814
glammedia	235681100	whudat.de	1933704972	22437	10744	12863	3743
OMS	1615459509	saechsischer-bote.de	1939075189	8254	2724	3818	1964
ASMI	1569905102	welt.de	1982217550	13701518	4071536	5689702	1863236
Smartclip	35854137	mediasports/smartclip	1983500313	185083	71622	103482	58904
Goldbach Audience	2137767787	gesundheit.ch	2006114763	12338	4038	5482	2115
LPM_Amaury	1218387167	LPM_Amaury_la_parisienne	2027077567	1038928	382921	491776	225118
BEI_container_fr	671344375	ING-LEO1-page produit	2037936471	10794	6258	7861	3788
Jubii.dk	224986932	news.dk	2047027092	463583	93577	130475	35821
beead	104260390	loisirs	2048564038	80	33	47	21
glammedia	235681100	hochzeitinfos.de	2072636940	13435	4852	6408	3027
OMS	1615459509	general-anzeiger-bonn.de	2115116405	1410077	325182	432852	101606
glammedia	235681100	thisishowwerule.blogspot.de	2125158732	1406	781	906	245
Krone.at	1129772991	sendung/wetter	2135206335	37490	7847	15246	8713
BEI_container_Post	1253937408	epost.de	86653019	107279	40097	54063	23334
beead	104260390	actuanimaux.com	107298337	881334	91471	113462	14131
ARBOmedia_PL	651342010	milosne.org	121756821	2909	548	1198	409
AA_CT_Coke	891779067	coke.de	126297558	67843	30837	42035	23380
OMS mobile	2119689184	mopo.de	151257723	2743785	129815	265377	156083
LPM_LeFigaro	627225677	LPM_LeFigaro_evene	205364936	2364884	637562	841580	256528
Goldbach Audience	2137767787	pflegeportal.ch	219073062	3622	1566	2095	988
smartclip_italy	1471916694	livestream.it.pf	259709617	642458	62142	128560	45680
smartclip_italy	1471916694	africam.pf.it	283402705	3975	371	657	188
HTTPool_BG	1782510139	bgmaps.com	290025942	358145	64768	143912	96863
ARBOmedia_RO	940807539	kanald.ro	300960046	68	24	36	25
Styria	1995838100	gofeminin.at	345691311	484620	115904	147232	46574
N24.se	1403231093	nyheter24.se	347932240	1100639	651196	754497	143306
BEI_container_CEE	53552772	Bank1-main	362822943	32	4	12	9
Hi-Media	2000907398	wetter24.de	372421825	294057	46806	63918	19852
ARBOmedia_PL	651342010	Peb.pl	387033269	1348697	315883	475607	280470
ARBOmedia_RO	940807539	gds.ro	412016046	768547	86436	151141	66994
Hi-Media	2000907398	bremen.de	445740161	1516281	206012	261967	40522
ENED_Attica_mobile	2111071951	shape.gr	455157546	94868	7622	17119	10284
ARBOmedia_PL	651342010	Obiektywni.pl	463883413	68320	4783	6589	1711
ENED_24Media_mobile	659279516	olapaok.gr/ENED	470506135	198247	7322	20782	13708
Purpur Media	832539073	OEAMTC.at	478471772	749019	184215	286644	116244
stroeer_digital_media	571289945	zimmerschau.de/si	497692308	238081	42966	50770	8268
iqdigital	223088769	jetzt.sueddeutsche.de	541253052	368805	170497	205987	79898
Smartclip	35854137	hardwareclips.com/smartclip	546805044	5045	2037	3268	1482
Hi-Media	2000907398	lebensmittel-suchmaschine.de	547132321	8382	1806	2746	712
ARBOmedia_PL	651342010	reo.pl	614852341	10899	2164	3855	3073
glammedia	235681100	gamestrend.de	619786535	1242	849	984	598
HTTPool_BG	1782510139	mamaibebe.com	672351446	69865	18605	26643	17598
iqdigital	223088769	mittelstand.net	679490620	261538	111227	135828	44444
HTTPool_UA	1388958105	autobild.ua	712759636	2529	1259	1517	349
glammedia	235681100	flashgames.de	724552679	132336	11746	20866	6994
ARBOmedia_RO	940807539	pescuitmania.ro	763371310	38240	5255	10068	5102
ARBOmedia_PL	651342010	benc.pl	791661077	48074	12326	18768	14116
ARBOmedia_PL	651342010	Macronext.com	837461813	20716	1038	1808	645
Jubii.dk	224986932	jubii.dk	842567119	5978499	304273	417303	63647
OMS mobile	2119689184	echo-online.de	851397851	90054	3393	9040	5744
HTTPool_BG	1782510139	moitepari.bg	877295350	168537	13732	29404	17524
TripleDoubleU	1704466471	webcams.travel	911004898	118168	34898	51540	21110
RMSI	498868272	asienjournal.com/oms	950828331	76182	12680	18493	1049
ARBOmedia_PL	651342010	fotosik.pl	952671061	1822984	173042	306220	168403
LPM_FranceTV	1003426551	LPM_FranceTV_franceO	973798770	144500	34894	52363	20472
OMS mobile	2119689184	lauterbacher-anzeiger.de	978209211	1428	388	564	297
stroeer_digital_media	571289945	autokomplex.de	1010586612	3206	1177	1651	778
HTTPool_UA	1388958105	ukr.net	1031336244	4870388	824679	1374781	471227
HTTPool_BG	1782510139	gotvetesmen.com	1044116438	433395	54160	105647	64495
TripleDoubleU	1704466471	frankreich-experte.de	1074124802	2851	672	896	415
ARBOmedia_PL	651342010	zaliczaj.pl	1129381621	28187	12711	17589	14609
iqdigital	223088769	Sueddeutsche.de	1139925436	22254391	5960402	7367054	1281320
Smartclip	35854137	myspassatunduim/smartclip	1144077396	48238	13906	28204	15946
tape media	444385358	tape.tv	1175065865	609149	127545	235277	120750
glammedia	235681100	stylepuppe.com	1181745479	527	338	395	130
beead	104260390	programmes-cinema	1197455041	24	22	23	14
OMS mobile	2119689184	nordbayern.de	1222375963	766177	81281	138616	65134
SevenOne Media MAGIC (3rd party Video)	842055044	sevenload.com_71i	1241727903	15218	4111	5710	2998
smartclip_italy	1471916694	aol.it.pf	1269069425	38206	16459	21274	8835
HTTPool_BG	1782510139	spas.bg	1287811254	21616	3	4338	0
freeXmedia	1516487384	planetsnow.de	1385287667	101363	31489	41547	9346
SevenOne Media	1272195681	pro7.de	1436289020	5427793	922721	1546870	629151
glammedia	235681100	beichthaus.com	1479720679	108743	24477	33602	13340
