net-name	net-id	site-name	site-id	pi	one-clicks	uc	qc
smartclip_italy	1471916694	mlg.it.pf	2096631252	12212	1199	1762	479
webads.it	1609693476	WORDREFERENCE.com	2116133026	3826312	717828	1005558	277029
iqdigital	223088769	zeit.de	4168690	12747456	3987082	4998690	1209006
medienhaus.com	435938190	bregenz.com	8168575	21347	8237	11639	5437
beead	104260390	excel-downloads	9991479	31985	4142	9089	4030
HTTPool_UA	1388958105	newcars.ua	42618858	69323	11607	18577	6031
RMSI	498868272	landeswelle.de	45032993	31811	4858	9423	4000
glammedia	235681100	iphone-magazine.de	107085085	12504	7854	9210	2008
Smartclip	35854137	DE_majorleaguegaming.com/smartclip	117676106	117872	9462	14594	3880
StickyAds	1516979432	Stickyads_measurement	157720409	16667866	4326704	6595611	2880330
ai_yello strom	238549060	yellostrom.de-ai	188554869	147598	62125	92483	36893
smartclip_italy	1471916694	deabyday.it	191344423	33888	24600	27992	19236
BauerMediaKG	626259911	bravosport.de	212952664	38571	13599	16283	4894
N24.se	1403231093	dayviews.com	232414022	982659	244027	270821	26826
stroeer_digital_media	571289945	reise.de	257982346	103512	15267	23020	7004
ARBOmedia_RO	940807539	turatii.ro	277955268	6188	1816	2626	1499
webads.it	1609693476	pikengo.it	286755157	141894	24859	46254	13961
webads.it	1609693476	lagravidanza.net	288202133	199253	67867	92897	29143
Berlingske.dk	706025601	stiften.dk	309065522	96029	43658	52797	14660
OMS	1615459509	come-on.de	380937638	120537	20870	34337	8473
freeXmedia	1516487384	smartphone-daily.de	384901033	6055	1900	2742	803
OMS	1615459509	altmark-zeitung.de	417736422	6	6	6	0
OMS	1615459509	konzertkasse.de	451871558	18833	7292	10258	5632
RMSI	498868272	radiotop40.de	464339713	38676	6240	12054	4854
NO-BEI_CONTAINER	341185526	BEI-Tjenestetorget.no	482057351	1155	1101	1127	447
OMS	1615459509	antenne.de	495686918	1680775	339182	501331	164133
glammedia	235681100	cosmoty.de	531922525	269432	69465	85644	23213
beead	104260390	le10sport	544600279	750947	212235	307691	115526
Lokalavisen.dk	1317616800	lokalavisen.dk	564587889	821739	294666	383284	127216
ARBOmedia_PL	651342010	taktanio.pl	599148843	60470	12355	19265	11701
ENED_Autotriti_mobile	278453283	mototriti.gr	606041780	20706	2210	4554	2717
beead	104260390	horticulteurs	625636471	14984	8722	10744	5787
ARBOmedia_PL	651342010	Wlochy.edu.pl	635122283	36814	1274	2634	1566
medienhaus.com	435938190	wohintipp.at	662292127	29471	9251	11962	4869
OMS	1615459509	buerstaedter-zeitung.de	749066310	12178	3612	4882	1582
beead	104260390	radioneo	806222455	12874	4913	6460	2548
Omnimedia	1629972935	anibis.ch/it	811876024	95719	21242	24815	3418
Adverline	1427996861	Adverline-network	846370158	9779940	2226423	2921222	880336
freeXmedia	1516487384	caravaning.de	847849417	48531	14018	17658	4535
ARBOmedia_PL	651342010	JeJa.pl	864184331	6698182	435808	907729	560190
ENED_Desmi_mobile	1768906562	athinorama.gr	873290323	315393	32430	68329	42887
HTTPool_SR	974965399	svezakucu.rs	874013960	829	506	625	369
Smartclip	35854137	oberprima.com/smartclip	902114922	17526	2736	4654	1869
medienhaus.com	435938190	tips.at	949074975	118776	26634	37818	15624
OMS	1615459509	wunschradio.de	975497094	11754	938	1263	276
ARBOmedia_PL	651342010	lawka.pl	982300363	2084	918	1388	373
SevenOne Media MAGIC (3rd party Video)	842055044	freshmilk.tv	999146965	57254	16259	25040	19145
Informedia_Hu	2088469162	hajdujobs.hu	1000052827	26954	3141	5747	2599
MSN	2072193066	unterhaltung.de.msn.com	1044996379	16450509	745882	1170279	378648
Goldbach Audience	2137767787	teletext.ch/it	1046608284	268657	54952	64609	4946
freeXmedia	1516487384	single.de	1097874057	2186909	189620	246070	31552
LPM_Mondadori	1043954762	LPM_Mondadori_Modesettravaux	1121046715	8	4	6	6
OMS	1615459509	onlyparty.de	1151277702	3780	773	1416	497
HTTPool_BG	1782510139	lex.bg	1167517068	353007	68028	115553	75179
DK-BEI_CONTAINER	896712678	BEI-businessinstitute.dk	1199826711	1018	350	448	166
ARBOmedia_PL	651342010	stacjebenzynowe.pl	1227034155	33467	3370	7458	3907
Krone.at	1129772991	sendung/wirtschaft	1242259120	27050	6655	11116	5882
ARBOmedia_PL	651342010	zegarek.pl	1281268715	7801	1753	2685	1251
TripleDoubleU	1704466471	nachtagenten.de	1290280280	189244	54596	61187	10426
glammedia	235681100	modeopfer110.de	1301530557	39348	15219	18945	7393
HTTPool_RO	651835008	zilesinopti.ro	1328103153	22031	7491	10387	4250
glammedia	235681100	massive-rides.de	1338773565	416	288	330	148
glammedia	235681100	beautynails-forum.de	1360384125	275802	50247	69810	16057
ARBOmedia_PL	651342010	udanysylwester.pl	1371084203	545	318	374	167
HTTPool_CR	70372471	vitamini.hr	1401246568	16344	9361	11175	4411
SevenOne Media MAGIC (3rd party Video)	842055044	welt.de_SevenoneVIDEO	1407051829	27603	17181	19962	8782
RMSI	498868272	radiodresden.de	1424583233	38913	11062	16709	7647
ASMI	1569905102	meinestadt.de	1438184575	22998342	3151885	4553691	1563780
SevenOne Media MAGIC (3rd party Video)	842055044	cartoons-videovalis.tv	1507317173	9	1	3	1
BEI_container_Post	1253937408	psd-hannover.de	1515132401	5784	1874	2843	1132
glammedia	235681100	hochzeit-verzeichnis.de	1539317501	997	384	527	259
HTTPool_CR	70372471	divx-titlovi.com	1572155496	87907	17184	24397	9167
OMS	1615459509	ov-online.de	1575815270	75711	15058	21701	5641
webads.it	1609693476	armietiro.it	1586245429	64285	14517	21664	6986
beead	104260390	fgpeople	1592382743	3426	1402	1894	689
beead	104260390	jedessine	1628792407	1104840	140894	240954	107020
glammedia	235681100	beautytesterin.de	1701674077	6738	1736	2861	1775
ARBOmedia_RO	940807539	presaonline.com	1771715268	105738	32458	46612	19449
glammedia	235681100	reiterpost.de	1792399069	540	34	90	21
OMS	1615459509	kreiszeitung.de	1816070214	230855	46446	74566	21788
freeXmedia	1516487384	flugrevue.de	1817216777	829	304	398	133
SevenOne Media MAGIC (3rd party Video)	842055044	finanzen-videovalis.tv	1850911925	69508	41572	49443	32750
Smartclip	35854137	muzu.tv/smartclip	1863479946	45449	21162	24654	2181
ENED_Star	1167367050	star.gr	1878421531	1378048	141614	225968	132731
SevenOne Media	1272195681	gamepro.de	1890797714	459528	70536	116780	44067
ARBOmedia_RO	940807539	vremea.meteoromania.ro	1938850564	48121	5077	12926	7173
LPM_Lagardere	2039924353	LPM_Lagardere_infobebes	1957423762	1441996	624980	787462	298129
RMSI	498868272	adriajournal.com/oms	1964192097	134269	19213	30046	1118
glammedia	235681100	meine-vitalitaet.de	1991151421	4009	2027	2614	1221
OMS	1615459509	berlinonline.de	1997860838	94707	38904	48863	22237
RMSI	498868272	salue.de	2005151969	317522	24703	42677	11545
ARBOmedia_PL	651342010	e-zyczenia.com	2036558571	1483	296	740	109
HTTPool_SR	974965399	blic.rs	2058812296	21	3	6	5
ARBOmedia_PL	651342010	szkolenia.com	2076913323	10332	1600	2591	1659
ARBOmedia_PL	651342010	dojarka.pl	2100195147	5035	1934	2628	1721
OMS	1615459509	borkenerzeitung.de	2104150054	76708	18641	26474	7429
stroeer_digital_media	571289945	fly.de	2113841482	378	228	262	149
ARBOmedia_PL	651342010	elekarze.com	2117029259	105	77	89	68
LPM_Lagardere	2039924353	LPM_Lagardere_boursier	2139105394	3877233	490416	622394	146057
beead	104260390	nicebb	2141702807	31	25	27	8
BEI_LPM	852347942	GroupM-Danone-joueur	2145109591	7011	2514	3746	2225
HTTPool_SI	1826838282	govori.se	7929935	22099	6	4346	0
glammedia	235681100	millemusings.de	12184849	2	0	1	1
Lokalavisen.dk	1317616800	hsfo.dk	36685477	1	1	1	1
ARBOmedia_PL	651342010	Mycv.pl	54290079	75986	15866	25729	20050
OMS	1615459509	peiner-nachrichten.de	57829626	24518	8170	11188	3849
Hi-Media	2000907398	yosch.net	78487595	121759	131	582	13
beead	104260390	basketusa.com	128096011	2173477	604238	687921	74376
HTTPool_RO	651835008	onlinestudent.ro	145032069	6708	2493	3420	1447
freeXmedia	1516487384	cavallo.de	159299933	115534	35497	48942	18906
Hi-Media	2000907398	finya.de	191387723	5246278	1027070	1269442	107000
glammedia	235681100	winboard.org	221128305	180775	73379	113610	51467
OMS	1615459509	hardbase.fm	234128922	37324	4182	9198	4296
beead	104260390	paroles2chansons	239546219	2	2	2	1
glammedia	235681100	hobbyschneiderin.net	251677553	114022	31598	36843	9488
iq_digital_mobile	480104072	m.ariva.de	252730029	279174	8916	13425	4049
ARBOmedia_PL	651342010	GeGe.pl	300108031	1751	464	949	306
glammedia	235681100	superior-mag.com	323397137	2267	1356	1603	464
LPM_LeFigaro	627225677	LPM_LeFigaro_encheres	328326066	17528	6673	7912	2499
OMS	1615459509	ovz-online.de	433379194	20019	5667	8398	2879
webads.it	1609693476	ibtimes	469363913	17278	10557	12080	4696
stroeer_digital_media	571289945	torfabrik.de	470679646	356343	109341	136683	22170
sporten_bt.dk	2137767786	sporten_PBT.dk	470760399	606	312	386	80
Smartclip	35854137	DE_Kino_tv/smartclip	481704478	5188	926	2386	1130
Smartclip	35854137	castaclip.de/smartclip	544394334	3099217	493808	892736	487412
Leserservice	2005876732	leserservice.de	585108129	136502	24106	38270	10643
Smartclip	35854137	laola1.de/smartclip	595510782	1	1	1	0
ARBOmedia_PL	651342010	penera.pl	609691423	41	33	36	24
ENED_Capital_mobile	366264316	capitalblogs.gr	615718785	491	71	131	108
SevenOne Media	1272195681	browsergames.de	646462534	556858	117584	181022	89696
glammedia	235681100	lipglossladys.com	694033617	5497	2920	3655	1572
OMS	1615459509	die-glocke.de	789994138	641569	103394	138130	26065
Hi-Media	2000907398	digitalfernsehen.de	790557323	1173127	392908	488922	169559
ARBOmedia_PL	651342010	4x4.pl	807010111	3	1	2	2
glammedia	235681100	pc-special.net	808411985	9074	5829	7127	3461
SevenOne Media MAGIC (3rd party Video)	842055044	ASMI_71iVideo-ampya	829787369	252	206	222	163
BauerMediaKG	626259911	100gewinne.de	830679500	23674	2043	4243	1848
glammedia	235681100	monkeydesk.at	833749041	25195	6415	9201	4392
Goldbach Audience	2137767787	faz.net/gb	836088560	336168	51811	83702	21946
ARBOmedia_RO	940807539	autovit.ro	849683800	15305840	760410	1210507	306134
OMS mobile	2119689184	verlagshaus-jaumann.de	912271557	10092	2166	3277	1853
RMSI	498868272	radiohamburg.de	949610197	444445	111721	155355	49936
OMS	1615459509	ka-news.de	950734074	679238	146128	215006	62330
Omnimedia	1629972935	anibis.ch/de	972078988	1961698	359833	434099	57778
Informedia_Hu	2088469162	alompar.hu	1006680847	55521	11659	15979	4068
ARBOmedia_PL	651342010	e-Podatnik.pl	1011108831	59023	29066	39601	29338
BauerMediaKG	626259911	fashn.de	1019004428	8595	2177	2543	729
glammedia	235681100	calendrier-lunaire-online.net	1059641201	801	440	508	116
Hi-Media	2000907398	hamburg.de	1078550347	34	13	17	7
OMS	1615459509	nq-online.de	1087511674	74439	9499	13641	2904
OMS	1615459509	moneyspecial.de	1087841338	1732	486	675	170
glammedia	235681100	cyberport.de	1115221041	17	4	6	2
SevenOne Media MAGIC (3rd party Video)	842055044	motorvision.deSevenOne	1176059177	86920	71520	77285	31424
Goldbach Media	177654511	gameone.de-ch	1222289108	51931	22889	29087	10283
RMSI	498868272	antenneniederrhein.de	1242329333	22618	2157	4391	1361
ekstrabladet-Tablets-dk	752100912	ekstrabladet.dk	1243584981	4	4	4	1
beead	104260390	greatsong	1252773995	490	215	310	194
stroeer_digital_media	571289945	perspektive-mittelstand.de	1253075262	22162	13990	15953	5498
stroeer_digital_media	571289945	fotocommunity.de	1291518526	7272949	1219847	1440751	206540
medienhaus.com	435938190	wienerzeitung.at	1322754867	548840	63315	132070	43097
SevenOne Media MAGIC (3rd party Video)	842055044	spielfilme-videovalis.tv	1346736329	210	59	104	61
beead	104260390	tv-replay	1373842091	100	66	68	8
stroeer_digital_media	571289945	dwdl.de	1375135454	324365	90510	123095	39507
ENED_PrimeMedia	1540551690	sidagi.gr	1375627503	114556	31867	43311	25392
LPM_GMC	1997387604	LPM_GMC_magicmaman	1396913049	2592988	715498	1122781	453249
beead	104260390	maxi-mag	1494106731	91186	22662	30411	12635
DK-BEI_CONTAINER	896712678	BEI-businesskolding.dk	1495360619	2680	1382	1690	319
ARBOmedia_PL	651342010	Wgrane.pl	1521948671	92319	18639	29250	18978
glammedia	235681100	beleept.de	1568942353	2820	2054	2335	1217
ENED_24Media_mobile	659279516	news247.gr/ENED	1581837441	210977	10807	28732	19137
SevenOne Media	1272195681	fem.com	1598877510	149076	46273	66071	32420
Smartclip	35854137	DE_MyGames4Girls/smartclip	1624685694	5332	769	1634	942
Hi-Media	2000907398	tr.transfermarkt.com	1640061643	4	0	1	1
BEI_container_fr	671344375	LPM-Bwin	1668517372	1062399	89572	125766	23118
Informedia_Hu	2088469162	mon.hu	1685097615	4598	1510	2180	647
ENED_Pegasus Interactive	2041758561	womenonly.gr	1738959942	780729	158763	231328	120668
glammedia	235681100	promi7.de	1784861329	6295	184	711	493
glammedia	235681100	unlike-girl.com	1807333457	707	297	373	182
SevenOne Media mobile	126188777	sixx.de	1839301710	405646	53663	117395	72446
ENED_Pegasus Interactive	2041758561	ethnos.gr	1849053222	2327057	364769	535389	246964
OMS	1615459509	brv-zeitung.de	1864767610	271	181	210	112
freeXmedia	1516487384	nordsurf-syndikat.de	1924461309	6436	1927	2364	427
SevenOne Media	1272195681	doodle.com	1960396742	16	3	5	4
ARBOmedia_PL	651342010	dziecko.pl	1968893791	39451	9585	14910	10831
Nettavisen_NO	1119348670	side3.no	1973707971	727477	573311	613512	76668
ARBOmedia_PL	651342010	Playarena.pl	2003928959	180324	8133	15881	9469
ARBOmedia_PL	651342010	eholiday.pl	2009040959	1305731	179380	323520	197405
ARBOmedia_PL	651342010	autogielda.pl	2014103775	95922	11331	25468	17930
RMSI	498868272	antenneduesseldorf.de	2033988725	87347	19210	29605	10186
AbcStartsiden_NO	1974373083	meetv.no	2046076416	274401	61322	106833	49731
stroeer_digital_media	571289945	restplatzboerse.de	2047599838	54117	12521	16054	3340
adselect	567149294	messen.de	2061752371	640600	220743	308304	139045
glammedia	235681100	beetlekult.de	2118573105	17	2	4	3
stroeer_digital_media	571289945	lustig.de	2134027934	46	46	46	0
glammedia	235681100	wissen57.de	19200388	1428	554	809	380
OMS	1615459509	vkz.de	25558669	13963	6007	7774	3204
BauerMediaKG	626259911	wunderweib.de	55040735	892760	310472	401205	150861
LPM_GMC	1997387604	LPM_GMC_marieclairemaison	55627724	800797	241041	345903	112695
DK-BEI_CONTAINER	896712678	BEI-fredericiaskurvogne.dk	71841502	2159	627	858	249
ARBOmedia_PL	651342010	serialeonline.pl	76376402	811688	71953	182827	110706
kleinanzeigen.ebay.de	215602557	kleinanzeigen.ebay.de	83315829	145782538	15072926	19584466	3183589
ENED_NOA_mobile	323491789	meteo.gr	103579909	653622	35612	139537	104548
LPM_GMC	1997387604	LPM_GMC_staragora	109855116	1642269	523087	688438	264635
beead	104260390	1001concours.fr	112983614	4358	709	1336	514
OMS	1615459509	szbz.de	135603181	72303	17009	23199	6531
ARBOmedia_RO	940807539	realitatearomaneasca.ro	179332491	985	522	650	277
LPM_FranceTV	1003426551	LPM_FranceTV_regionfrance3	182958255	3724494	1160186	1611361	737500
ARBOmedia_PL	651342010	statusiki.pl	192413234	31949	7125	12357	8908
HTTPool_AUT	1403101264	willhaben.at	205279880	64920208	8531920	9541948	749584
OMS	1615459509	shz.de	216333261	1152711	315338	428628	131039
BauerMediaKG	626259911	tv14.de	242878463	129970	26089	40540	12097
RMSI	498868272	cigarrenjournal.com/oms	296641384	11168	1880	2347	460
ARBOmedia_PL	651342010	oglosze.pl	313238418	1422	275	714	98
OMS	1615459509	ngz-online.de	324668365	43	41	42	1
ARBOmedia_RO	940807539	euractiv.ro	369588267	5993	2681	3686	1885
freeXmedia	1516487384	motorradonline.de	381529776	110586	32087	43801	17429
adselect	567149294	mittelstand-nachrichten.de	386730854	220164	12709	25748	1853
stroeer_digital_media	571289945	elterngeld.net	573459377	214555	58989	80892	27710
Goldbach Audience	2137767787	meteonews.tv	583842403	2127	920	1131	468
ENED_Naftemporiki_mobile	298351061	pestaola.gr	590440205	18732	4951	8052	4430
Goldbach Media	177654511	supergames.ch	606041991	1	1	1	0
ENED_DOL	212246380	gamos.gr	617323332	39112	17076	22349	14842
glammedia	235681100	spruechezumnachdenken.de	639874756	71148	22969	33005	14943
Goldbach Audience	2137767787	mybasel.ch	711449635	27177	7863	11562	2658
Smartclip	35854137	keygames - zigiz.com/smartclip	754808625	159	0	17	10
RMSI	498868272	nrj.de	756670888	33127	9688	15652	7623
Smartclip	35854137	t-online.de/pregame	790057585	3033	1759	2213	741
freeXmedia	1516487384	menshealth.de	796513008	947778	306333	415839	135021
OMS	1615459509	OMS_Video	837166925	15054	12559	13648	7297
Krone.at	1129772991	sendung/gesund	898372759	56006	30304	38631	25276
glammedia	235681100	likeariot.com	904613220	4343	1449	1984	719
Clipkit	1934213317	gossipbunch.de/clipkit	913819773	992192	248852	383756	179269
freeXmedia	1516487384	4players.de	914065392	1434416	314719	449298	137636
Clipkit	1934213317	prominews247.de/clipkit	935535613	898004	244569	367959	179566
RMSI	498868272	blickpunkt-afrika.com	979819752	201000	21811	36050	1210
ARBOmedia_PL	651342010	Serwismiejski.pl	986377426	231	185	200	59
BEI_container_Post	1253937408	maingau-energie-warenkorb.de	994575704	1812	195	465	217
glammedia	235681100	spieletrailer.com	1023004004	165	64	97	56
Media Group One	973144413	starsundvips.de	1042433621	429705	96416	122842	38560
RMSI	498868272	suedamerikajournal.com/oms	1059236936	155480	18633	30986	1088
SevenOne Media MAGIC (3rd party Video)	842055044	morgenpost.de_SevenoneVIDEO	1062661692	5896	2008	2984	1556
ARBOmedia_PL	651342010	Maxior.pl	1078957714	187973	28246	46614	26750
SevenOne Media MAGIC (3rd party Video)	842055044	fashiondaily.tv	1080622172	232022	53963	88809	61834
OMS mobile	2119689184	aachener-nachrichten.de	1087128184	65832	9962	16795	10483
stroeer_digital_media	571289945	munich-airport.de	1099764913	861347	189475	256112	46467
Smartclip	35854137	fernsehkritik.tv/smartclip	1125230097	67180	9073	16324	6420
ARBOmedia_PL	651342010	radiozet.pl	1128612626	3844	2085	2734	1866
ARBOmedia_PL	651342010	pomyslodawcy.pl	1138188530	98243	5429	21196	16802
glammedia	235681100	daselternforum.de	1178556484	2932	1891	2225	1132
ARBOmedia_RO	940807539	romedic.ro	1255369771	975274	265255	427808	207008
Goldbach Media	177654511	moneyhouse.ch/it	1269562439	56642	24609	32546	12266
ARBOmedia_PL	651342010	4risk.net	1285473234	2579	779	1371	435
ARBOmedia_PL	651342010	Ulubieni.pl	1288591666	1344	226	652	90
ARBOmedia_PL	651342010	Wpworld.pl	1303676402	68722	12860	21705	13416
ARBOmedia_RO	940807539	brasov.ro	1364343275	7973	2002	3196	1374
RMSI	498868272	radioerft.de	1438364616	44844	8525	13489	5281
stroeer_digital_media	571289945	heise.de	1445086545	1018057	255817	290563	28027
glammedia	235681100	stilinberlin.de	1448031300	1	1	1	1
Clipkit	1934213317	twitch.tv/clipkit	1465160925	100259	10632	21361	14269
stroeer_digital_media	571289945	medfuehrer.de	1475376465	119945	40262	53906	22617
Clipkit	1934213317	youweb24.tv/clipkit	1488710109	110	15	21	12
Nettavisen_NO	1119348670	na24.no	1502932182	476440	475316	475673	534
LPM_FranceTV	1003426551	LPM_FranceTV_france2	1520545807	5376128	1250580	1797456	638429
stroeer_digital_media	571289945	tnt-serie.de	1533756049	2422	664	1082	433
ARBOmedia_PL	651342010	muffinka.pl	1577865682	2255	709	912	334
ARBOmedia_PL	651342010	Praca4u.pl	1581400146	6099	2916	3712	2796
glammedia	235681100	das-computer-board.de	1624522948	2174	1538	1768	779
HTTPool_RO	651835008	stiri.rol.ro	1666804952	106208	43656	58863	28392
ARBOmedia_PL	651342010	Politykaglobalna.pl	1671518674	3030	1102	1474	850
